id,image_id,prediction_list
2243,005797.jpg,"[['person', 0.7626268863677979, 325, 115, 485, 348], ['person', 0.6496134996414185, 83, -2, 168, 140], ['person', 0.4185139238834381, -3, -17, 87, 117], ['person', 0.35180819034576416, 287, 144, 338, 201], ['horse', 0.2197464406490326, -1, 104, 268, 356], ['person', 0.1758389174938202, 293, 141, 370, 199], ['person', 0.10691993683576584, 50, -5, 141, 131]]"
2244,005560.jpg,"[['bicycle', 0.6824625730514526, 130, 163, 422, 335], ['person', 0.29128947854042053, 187, 61, 328, 298]]"
2245,001879.jpg,"[['sofa', 0.24443097412586212, 34, 265, 270, 439]]"
2246,004378.jpg,"[['person', 0.5273821949958801, 99, 70, 291, 515], ['car', 0.2085220366716385, 234, 102, 372, 229], ['person', 0.17162500321865082, -32, 81, 105, 516], ['person', 0.1351865530014038, 245, 207, 380, 453]]"
2247,003813.jpg,"[['cat', 0.5797570943832397, 8, 13, 318, 330]]"
2248,003474.jpg,"[['train', 0.27069008350372314, 13, 112, 473, 177], ['train', 0.16172045469284058, 26, 74, 503, 324]]"
2249,007981.jpg,"[['person', 0.47849661111831665, -4, 84, 475, 332]]"
2250,009547.jpg,"[['bottle', 0.532505452632904, 247, 299, 322, 528], ['bottle', 0.3725408911705017, 107, 215, 172, 441], ['person', 0.32370656728744507, 49, 10, 348, 327], ['bottle', 0.19293375313282013, 8, 209, 35, 383]]"
2251,008694.jpg,"[['car', 0.633325457572937, 386, 178, 502, 242], ['person', 0.5326011776924133, 190, 135, 231, 185], ['motorbike', 0.16723579168319702, 172, 140, 244, 203], ['bus', 0.12608683109283447, 13, 157, 233, 279]]"
2252,003833.jpg,"[['person', 0.7198799848556519, 396, 23, 426, 113], ['person', 0.7190396189689636, 454, 20, 498, 100], ['person', 0.5086948871612549, 177, 38, 232, 127], ['person', 0.500573992729187, 233, 17, 298, 108], ['motorbike', 0.4805041551589966, 120, 68, 358, 284], ['motorbike', 0.4432024657726288, 58, 67, 113, 143], ['motorbike', 0.4389427602291107, 97, 64, 168, 144], ['motorbike', 0.3485369384288788, 33, 67, 86, 146], ['person', 0.34324318170547485, 187, 19, 343, 243], ['motorbike', 0.285067617893219, 409, 48, 490, 116], ['car', 0.18355219066143036, 129, 23, 260, 105], ['person', 0.16814827919006348, 426, 17, 474, 110], ['person', 0.1584906131029129, 120, 39, 193, 130], ['person', 0.1467936784029007, 356, 25, 406, 106], ['person', 0.13572238385677338, 464, 11, 502, 71], ['car', 0.10194477438926697, 0, 43, 45, 119]]"
2253,009134.jpg,"[['train', 0.5564178228378296, 10, 62, 454, 291]]"
2254,001946.jpg,"[['person', 0.5343474745750427, 133, 51, 469, 392]]"
2255,007107.jpg,"[['train', 0.1609169989824295, 169, 195, 448, 274]]"
2256,001783.jpg,"[['aeroplane', 0.46550416946411133, 77, 192, 255, 252]]"
2257,006145.jpg,"[['person', 0.6628628969192505, 219, 11, 289, 199], ['person', 0.652842104434967, 99, 18, 174, 199], ['person', 0.5945993065834045, 34, 105, 143, 290], ['person', 0.42283833026885986, 308, 70, 446, 329], ['person', 0.33698007464408875, 20, 42, 82, 176], ['person', 0.3044651746749878, 371, 60, 513, 333], ['person', 0.30007225275039673, 326, 59, 435, 209], ['person', 0.2589781582355499, 13, 18, 80, 107], ['person', 0.12193217873573303, 4, 81, 54, 178], ['person', 0.11435062438249588, 75, 48, 173, 260]]"
2258,004957.jpg,"[['horse', 0.6666519045829773, 134, 19, 479, 369]]"
2259,002141.jpg,"[['car', 0.7895634770393372, 69, 131, 145, 179], ['car', 0.5818867087364197, 252, 123, 333, 176], ['horse', 0.539913535118103, 49, 211, 260, 449], ['car', 0.5367948412895203, -1, 139, 41, 187], ['person', 0.4296507239341736, 138, 59, 248, 268], ['person', 0.3474946618080139, 130, 99, 223, 357], ['car', 0.2978796660900116, 237, 128, 310, 170], ['car', 0.10205649584531784, 47, 140, 81, 187]]"
2260,002679.jpg,"[['bus', 0.319715678691864, 85, 21, 439, 369]]"
2261,003198.jpg,"[['person', 0.2568437159061432, 1, 21, 487, 285], ['cat', 0.1333426684141159, 138, 18, 458, 129]]"
2262,003839.jpg,"[['person', 0.7840781807899475, 215, 218, 265, 320], ['person', 0.5621321797370911, 131, 212, 193, 298], ['person', 0.5538917183876038, 277, 217, 320, 321], ['person', 0.23845651745796204, 227, 216, 295, 320], ['chair', 0.11568284034729004, 36, 213, 66, 273]]"
2263,007739.jpg,"[['person', 0.3937646448612213, 124, 70, 379, 459], ['chair', 0.2740430533885956, -4, 154, 133, 387], ['chair', 0.14634230732917786, -10, 149, 48, 389], ['chair', 0.1396849900484085, -3, 90, 86, 302], ['chair', 0.13031677901744843, 3, 98, 69, 214], ['chair', 0.11134183406829834, 11, 93, 58, 171], ['diningtable', 0.10833954811096191, 34, 365, 364, 519]]"
2264,004050.jpg,"[['car', 0.5391675233840942, 9, 21, 480, 365]]"
2265,000442.jpg,"[['cat', 0.3775513172149658, 58, 1, 480, 367]]"
2266,007529.jpg,"[['person', 0.49737414717674255, 71, 35, 305, 504], ['bicycle', 0.49364787340164185, 32, 241, 338, 501], ['person', 0.12491444498300552, 140, 73, 263, 255]]"
2267,008619.jpg,"[['motorbike', 0.4380955994129181, 33, 21, 479, 327], ['person', 0.4371356964111328, 458, 31, 503, 226], ['person', 0.18523874878883362, 261, 9, 368, 104], ['person', 0.11283132433891296, -19, 38, 58, 310]]"
2268,002825.jpg,"[['bird', 0.44119080901145935, -32, 108, 364, 337]]"
2269,001546.jpg,"[['tvmonitor', 0.34854382276535034, 90, 43, 422, 353], ['tvmonitor', 0.2839145064353943, 137, 166, 355, 336], ['tvmonitor', 0.24010908603668213, 23, 147, 101, 268]]"
2270,005646.jpg,"[['cat', 0.7478013038635254, 186, 170, 325, 229], ['sheep', 0.10362089425325394, 329, 193, 495, 326]]"
2271,007837.jpg,"[['aeroplane', 0.3131377398967743, 5, 95, 456, 284], ['aeroplane', 0.20495054125785828, 28, 165, 226, 268]]"
2272,007531.jpg,"[['person', 0.7709932327270508, 239, 37, 306, 141], ['person', 0.5683404803276062, 392, 30, 489, 207], ['person', 0.4720765948295593, 105, 90, 166, 186], ['chair', 0.1752859503030777, 406, 95, 478, 306]]"
2273,004523.jpg,"[['person', 0.6679974794387817, 364, 119, 453, 382], ['person', 0.6285400986671448, 271, 116, 332, 376], ['person', 0.6217167973518372, 151, 91, 227, 379], ['person', 0.13191165030002594, 2, 128, 46, 228]]"
2274,006294.jpg,"[['aeroplane', 0.4984419643878937, 4, 122, 488, 219]]"
2275,004007.jpg,"[['aeroplane', 0.0, 0, 0, 0, 0]]"
2276,007242.jpg,"[['car', 0.571421205997467, -8, 173, 50, 268], ['bus', 0.37551701068878174, 69, 18, 487, 351], ['car', 0.30131450295448303, 0, 156, 56, 203], ['car', 0.19597862660884857, 9, 163, 75, 235], ['car', 0.19540047645568848, 16, 166, 68, 197], ['car', 0.11664706468582153, 16, 178, 70, 260]]"
2277,009630.jpg,"[['pottedplant', 0.7813809514045715, 293, 95, 331, 138], ['pottedplant', 0.6308215856552124, 375, 92, 423, 148], ['bottle', 0.5827671885490417, 53, 157, 67, 204], ['pottedplant', 0.5585395693778992, 350, 98, 410, 147], ['pottedplant', 0.5229518413543701, 317, 98, 368, 146], ['bottle', 0.23926955461502075, 17, 153, 33, 209], ['pottedplant', 0.21163895726203918, 438, 197, 457, 251], ['bottle', 0.11501077562570572, 43, 153, 72, 225]]"
2278,000273.jpg,"[['cow', 0.8112417459487915, 246, 141, 305, 192]]"
2279,007237.jpg,"[['person', 0.5887130498886108, 88, 115, 233, 270], ['person', 0.5521185994148254, 258, 111, 409, 386], ['person', 0.5468456149101257, 383, 174, 513, 382], ['person', 0.5207294821739197, 180, 100, 290, 293], ['person', 0.23886828124523163, 326, 78, 434, 265], ['diningtable', 0.2019376903772354, -79, 231, 331, 386], ['person', 0.11798051744699478, 192, 101, 340, 353], ['pottedplant', 0.1100597009062767, 304, 1, 353, 66]]"
2280,008255.jpg,"[['bicycle', 0.42780983448028564, 34, 214, 221, 409], ['person', 0.4261929392814636, 65, 109, 183, 375], ['person', 0.13926288485527039, 354, 363, 368, 408]]"
2281,007307.jpg,"[['motorbike', 0.5743179321289062, 162, 109, 438, 288], ['person', 0.3219406306743622, 230, 48, 392, 266], ['car', 0.10190080106258392, -8, 53, 55, 85]]"
2282,006573.jpg,"[['cow', 0.3656921684741974, 58, 13, 405, 371]]"
2283,006787.jpg,"[['person', 0.6197622418403625, 254, -6, 297, 104], ['person', 0.3964861333370209, 129, 5, 273, 191], ['person', 0.3637065887451172, 36, 95, 145, 294], ['person', 0.2762228548526764, -10, 291, 221, 465], ['person', 0.26974329352378845, 203, 84, 299, 316], ['person', 0.22426849603652954, 270, 4, 306, 95], ['person', 0.15857566893100739, 14, 99, 303, 442], ['person', 0.13880452513694763, 107, 123, 293, 334], ['person', 0.1149139404296875, -16, 151, 91, 379]]"
2284,002081.jpg,"[['tvmonitor', 0.48853784799575806, 225, 144, 331, 251], ['pottedplant', 0.4096624553203583, 22, 70, 97, 224], ['chair', 0.13744807243347168, -15, 209, 75, 291]]"
2285,004731.jpg,"[['person', 0.5434752702713013, 113, 0, 156, 134], ['person', 0.3132769465446472, 205, 24, 235, 110], ['person', 0.3012644350528717, 139, 192, 297, 453], ['person', 0.24123795330524445, 129, 15, 184, 119], ['car', 0.22730378806591034, 414, 51, 498, 96], ['train', 0.192489355802536, 254, 46, 497, 414], ['person', 0.17747491598129272, 176, 29, 226, 109]]"
2286,008308.jpg,"[['train', 0.4637795388698578, 135, 151, 328, 210], ['train', 0.11992622166872025, 99, 157, 233, 208], ['train', 0.10868325084447861, 305, 155, 362, 201]]"
2287,005266.jpg,"[['sofa', 0.3353874385356903, 59, 222, 320, 354]]"
2288,003547.jpg,"[['train', 0.41992083191871643, -21, 52, 348, 289]]"
2289,009009.jpg,"[['chair', 0.5009926557540894, 239, 325, 379, 505]]"
2290,001255.jpg,"[['pottedplant', 0.33271974325180054, 52, 62, 205, 333], ['pottedplant', 0.16667217016220093, 169, 8, 502, 361], ['pottedplant', 0.1379024088382721, 5, 133, 178, 376]]"
2291,001257.jpg,"[['dog', 0.5760956406593323, 99, 26, 305, 331]]"
2292,001196.jpg,"[['bird', 0.5753732919692993, 73, 95, 300, 444]]"
2293,006823.jpg,"[['person', 0.5017929077148438, 164, 42, 379, 351], ['motorbike', 0.2864479422569275, 110, 145, 418, 365]]"
2294,004062.jpg,"[['dog', 0.42743077874183655, -6, 108, 312, 285]]"
2295,006014.jpg,"[['boat', 0.4591952860355377, 179, 14, 340, 462], ['boat', 0.33406031131744385, 189, 391, 275, 441]]"
2296,008193.jpg,"[['bird', 0.1862863451242447, 160, 102, 361, 220]]"
2297,001705.jpg,"[['boat', 0.29095539450645447, 6, 85, 490, 316], ['person', 0.11484438180923462, 410, 238, 495, 374]]"
2298,002830.jpg,"[['motorbike', 0.7013346552848816, 385, 15, 493, 88], ['person', 0.3986499011516571, 165, 44, 296, 268], ['motorbike', 0.34942346811294556, 6, 109, 321, 290], ['bicycle', 0.28484418988227844, 13, 26, 63, 92], ['boat', 0.2569853663444519, 449, 189, 502, 229], ['motorbike', 0.11216161400079727, 393, 1, 456, 75]]"
2299,007800.jpg,"[['car', 0.461303174495697, 238, 182, 392, 231]]"
2300,005924.jpg,"[['car', 0.47646257281303406, -9, 144, 50, 223], ['car', 0.3979739546775818, 91, 56, 430, 297], ['person', 0.3333549201488495, 465, 138, 484, 200]]"
2301,007290.jpg,"[['car', 0.6930913329124451, 417, 195, 478, 213], ['aeroplane', 0.4843725264072418, 124, 161, 331, 230], ['aeroplane', 0.28246620297431946, 199, 174, 339, 228], ['aeroplane', 0.26296496391296387, 252, 180, 333, 224], ['car', 0.230169877409935, 455, 190, 500, 216]]"
2302,004332.jpg,"[['cow', 0.3901509940624237, 173, 337, 292, 465]]"
2303,005394.jpg,"[['dog', 0.42330944538116455, 63, 64, 382, 520]]"
2304,003927.jpg,"[['person', 0.21887296438217163, 93, 4, 445, 328]]"
2305,005243.jpg,"[['bottle', 0.1065894216299057, 463, 153, 485, 194], ['boat', 0.10377015173435211, 27, 103, 135, 198]]"
2306,002510.jpg,"[['pottedplant', 0.5278002023696899, 128, 11, 178, 108], ['chair', 0.49015769362449646, 174, 99, 220, 168], ['sofa', 0.47254785895347595, 19, 127, 176, 262], ['pottedplant', 0.27073168754577637, 69, 144, 471, 316], ['pottedplant', 0.2519966959953308, 199, 61, 250, 115], ['chair', 0.236080601811409, 156, 105, 244, 190], ['chair', 0.14395517110824585, 140, 82, 197, 180], ['chair', 0.1336805820465088, 191, 89, 256, 171], ['pottedplant', 0.11058099567890167, 171, 51, 237, 113]]"
2307,005506.jpg,"[['motorbike', 0.3363991975784302, 182, 33, 350, 272], ['person', 0.2686673104763031, 310, 15, 369, 100], ['motorbike', 0.18326647579669952, 79, 116, 373, 274], ['person', 0.155056431889534, 244, 18, 352, 196], ['motorbike', 0.11991355568170547, 97, 29, 153, 75], ['person', 0.1070156991481781, 298, 22, 364, 139]]"
2308,009431.jpg,"[['cat', 0.24606093764305115, 77, 6, 372, 490], ['bottle', 0.2426302582025528, 5, 77, 112, 511]]"
2309,001415.jpg,"[['bird', 0.12441941350698471, 376, 265, 414, 296]]"
2310,000326.jpg,"[['bird', 0.15635794401168823, 80, 78, 383, 385], ['bird', 0.1228172555565834, 171, 98, 316, 251]]"
2311,008447.jpg,"[['car', 0.694393515586853, 19, 26, 507, 360], ['car', 0.3008890450000763, 6, 27, 39, 59], ['car', 0.22617067396640778, 105, 24, 133, 50], ['car', 0.21338969469070435, 32, 25, 66, 54], ['car', 0.1729034036397934, 267, 6, 423, 57], ['car', 0.10757901519536972, 81, 19, 116, 57]]"
2312,004658.jpg,"[['cat', 0.4411359429359436, 135, 161, 193, 299]]"
2313,006298.jpg,"[['bus', 0.5395784378051758, 62, 19, 410, 366]]"
2314,007669.jpg,"[['person', 0.6733970642089844, 61, 22, 408, 383]]"
2315,000014.jpg,"[['car', 0.5837161540985107, 172, 198, 502, 312], ['bus', 0.5645374655723572, 69, 165, 192, 231], ['car', 0.22093574702739716, 427, 179, 516, 229], ['bus', 0.1791398674249649, 32, 184, 63, 222], ['bus', 0.15006393194198608, 168, 178, 294, 223], ['person', 0.12858249247074127, 342, -1, 407, 78]]"
2316,008893.jpg,"[['train', 0.4979935884475708, 16, 113, 324, 288], ['car', 0.33478453755378723, 379, 89, 492, 171], ['car', 0.20157736539840698, 456, 97, 514, 161], ['car', 0.10210643708705902, 366, 108, 461, 191]]"
2317,005632.jpg,"[['bicycle', 0.15739844739437103, 30, 94, 310, 281]]"
2318,002703.jpg,"[['car', 0.3481684625148773, 195, 203, 252, 233], ['car', 0.343531996011734, 173, 205, 235, 230], ['person', 0.1770409792661667, 332, 274, 426, 380], ['car', 0.13152582943439484, 123, 199, 194, 234]]"
2319,006998.jpg,"[['dog', 0.760185956954956, 0, 12, 466, 314]]"
2320,004696.jpg,"[['dog', 0.30030155181884766, 145, 73, 315, 219], ['dog', 0.11580601334571838, 103, 97, 213, 250], ['dog', 0.10768340528011322, 4, 163, 101, 257]]"
2321,008459.jpg,"[['aeroplane', 0.4448998272418976, 352, 154, 467, 186], ['aeroplane', 0.4183711111545563, 409, 147, 501, 190], ['aeroplane', 0.2598254084587097, 170, 180, 304, 229], ['aeroplane', 0.16293752193450928, 42, 201, 503, 353], ['aeroplane', 0.12116460502147675, 81, 172, 247, 238]]"
2322,008025.jpg,"[['dog', 0.3595139980316162, 74, 55, 272, 287]]"
2323,007844.jpg,"[['car', 0.45342716574668884, 18, 37, 399, 308]]"
2324,000891.jpg,"[['person', 0.567298948764801, 82, 12, 256, 316], ['person', 0.3237175941467285, 155, 258, 237, 325]]"
2325,005833.jpg,"[['person', 0.534018874168396, 236, 161, 275, 199], ['bird', 0.4314475953578949, 328, 163, 362, 194], ['bird', 0.2924708127975464, 305, 169, 389, 235], ['person', 0.1703321784734726, 223, 167, 290, 237], ['car', 0.1144137755036354, -11, 289, 105, 335], ['boat', 0.1022939383983612, 194, 184, 327, 253], ['person', 0.1014723852276802, 214, 154, 280, 207]]"
2326,009850.jpg,"[['motorbike', 0.4592355489730835, 76, 193, 276, 398], ['person', 0.4524526000022888, 175, 144, 272, 392], ['person', 0.3821181654930115, 263, 213, 289, 335], ['person', 0.1473299115896225, 311, 230, 331, 302]]"
2327,002968.jpg,"[['bird', 0.7054491639137268, 211, 139, 340, 257], ['bird', 0.243713840842247, 57, 176, 122, 218], ['bird', 0.1839345097541809, 67, 153, 109, 199], ['bird', 0.11835990101099014, 66, 128, 105, 178]]"
2328,008267.jpg,"[['cat', 0.7400364279747009, 201, 155, 346, 363]]"
2329,005286.jpg,"[['person', 0.4709671437740326, 31, 57, 435, 354]]"
2330,003409.jpg,"[['boat', 0.25052258372306824, 23, 176, 68, 208], ['boat', 0.19447292387485504, 43, 125, 288, 212], ['boat', 0.1416247934103012, 174, 95, 365, 200]]"
2331,002705.jpg,"[['person', 0.5967422127723694, 250, 91, 442, 361], ['bottle', 0.5377505421638489, 330, 305, 362, 363], ['person', 0.3890783488750458, 17, 44, 244, 376], ['person', 0.21388345956802368, 395, 50, 500, 244], ['chair', 0.11172465980052948, -12, 184, 60, 377]]"
2332,006686.jpg,"[['person', 0.44141292572021484, -24, 164, 276, 348], ['person', 0.41948893666267395, 238, 141, 442, 367], ['person', 0.21040599048137665, 84, 169, 438, 384], ['person', 0.21002134680747986, 105, 162, 270, 304], ['person', 0.11685264855623245, 465, 291, 496, 363]]"
2333,008896.jpg,"[['car', 0.6502420902252197, 173, 125, 375, 193]]"
2334,007304.jpg,"[['aeroplane', 0.0, 0, 0, 0, 0]]"
2335,003989.jpg,"[['motorbike', 0.6382250189781189, 138, 116, 271, 234], ['person', 0.584294319152832, 267, 70, 312, 152], ['motorbike', 0.5731350183486938, 342, 152, 423, 237], ['person', 0.39544564485549927, 367, 99, 451, 209], ['person', 0.3336915671825409, 79, 99, 119, 168], ['person', 0.28985610604286194, 85, 87, 140, 170], ['person', 0.19762453436851501, 241, 76, 296, 186]]"
2336,009266.jpg,"[['aeroplane', 0.0, 0, 0, 0, 0]]"
2337,009340.jpg,"[['train', 0.42944732308387756, 60, 146, 415, 270], ['train', 0.2153785228729248, 65, 157, 335, 231]]"
2338,006518.jpg,"[['bicycle', 0.46815672516822815, 12, 6, 476, 357]]"
2339,009553.jpg,"[['aeroplane', 0.8120539784431458, 263, 140, 289, 163], ['aeroplane', 0.8101038336753845, 375, 142, 396, 171], ['aeroplane', 0.7943920493125916, 372, 85, 395, 116], ['aeroplane', 0.7625373005867004, 142, 174, 197, 200], ['aeroplane', 0.7395642995834351, 248, 129, 286, 151], ['aeroplane', 0.721459150314331, 382, 203, 409, 219], ['aeroplane', 0.6789905428886414, 266, 165, 291, 184], ['aeroplane', 0.6259469389915466, 273, 195, 312, 210], ['aeroplane', 0.593973696231842, 373, 119, 397, 152], ['aeroplane', 0.5612122416496277, 384, 143, 411, 165], ['aeroplane', 0.4183189570903778, 374, 88, 420, 120], ['aeroplane', 0.396807998418808, 267, 166, 312, 188], ['aeroplane', 0.3755617141723633, 273, 144, 308, 164], ['aeroplane', 0.3689693510532379, 261, 187, 299, 209], ['aeroplane', 0.32633328437805176, 373, 157, 399, 190], ['aeroplane', 0.31112027168273926, 382, 118, 414, 149], ['aeroplane', 0.28068241477012634, 380, 160, 418, 187], ['aeroplane', 0.22366896271705627, 359, 81, 397, 106], ['aeroplane', 0.10084231942892075, 324, 143, 369, 168]]"
2340,003730.jpg,"[['motorbike', 0.4507637917995453, 139, 55, 331, 301], ['person', 0.19086098670959473, 7, -7, 95, 180], ['person', 0.18008756637573242, 157, 58, 250, 251], ['motorbike', 0.176394984126091, 235, 73, 384, 277], ['motorbike', 0.10302745550870895, 303, 83, 377, 231]]"
2341,004874.jpg,"[['horse', 0.6075661182403564, 74, 118, 316, 238], ['person', 0.14935201406478882, 171, 85, 280, 202]]"
2342,009426.jpg,"[['car', 0.44687652587890625, 192, 199, 368, 294]]"
2343,000393.jpg,"[['person', 0.7974631190299988, 239, 60, 315, 213], ['horse', 0.7716532945632935, 158, 101, 436, 302]]"
2344,008303.jpg,"[['person', 0.6229721903800964, 186, 46, 332, 229], ['horse', 0.3795709013938904, 73, 76, 385, 352]]"
2345,008435.jpg,"[['train', 0.6020435094833374, 151, 133, 294, 219]]"
2346,001358.jpg,"[['person', 0.5810678601264954, 65, 83, 169, 276], ['person', 0.5716722011566162, 110, 42, 160, 90], ['car', 0.499308705329895, 335, 11, 409, 39], ['person', 0.41057178378105164, 159, 158, 308, 259], ['person', 0.4044029414653778, 0, 87, 22, 176], ['person', 0.20059746503829956, 92, 44, 174, 105], ['person', 0.15610471367835999, -11, 40, 31, 128], ['person', 0.1378953456878662, -6, 84, 29, 210], ['person', 0.13152769207954407, 69, 74, 251, 241]]"
2347,008589.jpg,"[['bird', 0.3113250732421875, 168, 100, 351, 195]]"
2348,008234.jpg,"[['person', 0.5725635886192322, 189, 114, 257, 197], ['person', 0.5194453597068787, 98, 100, 141, 148], ['train', 0.426815390586853, 32, 100, 206, 247], ['boat', 0.3856079876422882, 388, 128, 492, 262]]"
2349,006854.jpg,"[['car', 0.7850043773651123, 1, 0, 372, 456], ['person', 0.5809020400047302, 15, 11, 69, 78], ['car', 0.5208539366722107, 319, 19, 383, 93], ['person', 0.34122177958488464, 41, 7, 80, 51], ['person', 0.12619233131408691, 0, -1, 37, 96]]"
2350,007303.jpg,"[['horse', 0.6733089685440063, 91, 160, 216, 445], ['person', 0.2693852484226227, 114, 129, 197, 344]]"
2351,004104.jpg,"[['car', 0.4740552604198456, -7, 332, 28, 414], ['car', 0.16982339322566986, 263, 235, 341, 278], ['car', 0.1068417951464653, 6, 231, 174, 329]]"
2352,001300.jpg,"[['horse', 0.4414213001728058, 90, 87, 248, 460]]"
